Type,Seconds,MegaBytes
delta_send;1492528346;0.001697540283203125
delta_send_protocol;1492528346;6.608963012695313e-4
orset;1492528346;0.001697540283203125
{<<97,100,115>>,orset};1492528346;4.100799560546875e-4
{<<97,100,115,95,99,111,110,116,114,97,99,116,115>>,orset};1492528346;5.45501708984375e-4
{<<97,100,115,95,119,105,116,104,95,99,111,110,116,114,97,99,116,115>>,orset};1492528346;5.45501708984375e-4
{<<99,111,110,116,114,97,99,116,115>>,orset};1492528346;1.964569091796875e-4
delta_send;1492528347;0.001697540283203125
delta_send_protocol;1492528347;0.0011014938354492188
orset;1492528347;0.001697540283203125
{<<97,100,115>>,orset};1492528347;4.100799560546875e-4
{<<97,100,115,95,99,111,110,116,114,97,99,116,115>>,orset};1492528347;5.45501708984375e-4
{<<97,100,115,95,119,105,116,104,95,99,111,110,116,114,97,99,116,115>>,orset};1492528347;5.45501708984375e-4
{<<99,111,110,116,114,97,99,116,115>>,orset};1492528347;1.964569091796875e-4
delta_send;1492528348;0.001697540283203125
delta_send_protocol;1492528348;0.0011014938354492188
orset;1492528348;0.001697540283203125
{<<97,100,115>>,orset};1492528348;4.100799560546875e-4
{<<97,100,115,95,99,111,110,116,114,97,99,116,115>>,orset};1492528348;5.45501708984375e-4
{<<97,100,115,95,119,105,116,104,95,99,111,110,116,114,97,99,116,115>>,orset};1492528348;5.45501708984375e-4
{<<99,111,110,116,114,97,99,116,115>>,orset};1492528348;1.964569091796875e-4
delta_send;1492528349;0.001697540283203125
delta_send_protocol;1492528349;0.0011014938354492188
orset;1492528349;0.001697540283203125
{<<97,100,115>>,orset};1492528349;4.100799560546875e-4
{<<97,100,115,95,99,111,110,116,114,97,99,116,115>>,orset};1492528349;5.45501708984375e-4
{<<97,100,115,95,119,105,116,104,95,99,111,110,116,114,97,99,116,115>>,orset};1492528349;5.45501708984375e-4
{<<99,111,110,116,114,97,99,116,115>>,orset};1492528349;1.964569091796875e-4
delta_send;1492528350;0.001697540283203125
delta_send_protocol;1492528350;0.0011014938354492188
orset;1492528350;0.001697540283203125
{<<97,100,115>>,orset};1492528350;4.100799560546875e-4
