Type,Seconds,MegaBytes
delta_send;1492528854;2.63214111328125e-4
delta_send_protocol;1492528854;4.892349243164063e-4
gset;1492528854;5.7220458984375e-5
orset;1492528854;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528854;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528854;5.7220458984375e-5
delta_send;1492528855;2.63214111328125e-4
delta_send_protocol;1492528855;6.122589111328125e-4
gset;1492528855;5.7220458984375e-5
orset;1492528855;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528855;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528855;5.7220458984375e-5
delta_send;1492528856;2.63214111328125e-4
delta_send_protocol;1492528856;6.122589111328125e-4
gset;1492528856;5.7220458984375e-5
orset;1492528856;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528856;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528856;5.7220458984375e-5
delta_send;1492528857;2.63214111328125e-4
delta_send_protocol;1492528857;6.122589111328125e-4
gset;1492528857;5.7220458984375e-5
orset;1492528857;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528857;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528857;5.7220458984375e-5
delta_send;1492528858;2.63214111328125e-4
delta_send_protocol;1492528858;6.122589111328125e-4
gset;1492528858;5.7220458984375e-5
orset;1492528858;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528858;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528858;5.7220458984375e-5
delta_send;1492528859;4.7016143798828125e-4
delta_send_protocol;1492528859;9.26971435546875e-4
gset;1492528859;2.6416778564453125e-4
orset;1492528859;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528859;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528859;2.6416778564453125e-4
delta_send;1492528860;4.7016143798828125e-4
delta_send_protocol;1492528860;9.899139404296875e-4
gset;1492528860;2.6416778564453125e-4
orset;1492528860;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528860;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528860;2.6416778564453125e-4
delta_send;1492528861;4.7016143798828125e-4
delta_send_protocol;1492528861;9.899139404296875e-4
gset;1492528861;2.6416778564453125e-4
orset;1492528861;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528861;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528861;2.6416778564453125e-4
delta_send;1492528862;4.7016143798828125e-4
delta_send_protocol;1492528862;9.899139404296875e-4
gset;1492528862;2.6416778564453125e-4
orset;1492528862;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528862;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528862;2.6416778564453125e-4
delta_send;1492528863;4.7016143798828125e-4
delta_send_protocol;1492528863;9.899139404296875e-4
gset;1492528863;2.6416778564453125e-4
orset;1492528863;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528863;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528863;2.6416778564453125e-4
convergence;1492528864;0.0
delta_send;1492528864;0.0015411376953125
delta_send_protocol;1492528864;0.0019025802612304688
gset;1492528864;6.608963012695313e-4
orset;1492528864;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528864;4.6634674072265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528864;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528864;4.6634674072265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528864;6.608963012695313e-4
delta_send;1492528865;0.0015411376953125
delta_send_protocol;1492528865;0.002124786376953125
gset;1492528865;6.608963012695313e-4
orset;1492528865;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528865;4.6634674072265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528865;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528865;4.6634674072265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528865;6.608963012695313e-4
delta_send;1492528866;0.0015411376953125
delta_send_protocol;1492528866;0.002124786376953125
gset;1492528866;6.608963012695313e-4
orset;1492528866;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528866;4.6634674072265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528866;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528866;4.6634674072265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528866;6.608963012695313e-4
delta_send;1492528867;0.0015411376953125
delta_send_protocol;1492528867;0.002124786376953125
gset;1492528867;6.608963012695313e-4
orset;1492528867;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528867;4.6634674072265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528867;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528867;4.6634674072265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528867;6.608963012695313e-4
delta_send;1492528868;0.0015411376953125
delta_send_protocol;1492528868;0.002124786376953125
gset;1492528868;6.608963012695313e-4
orset;1492528868;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528868;4.6634674072265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528868;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528868;4.6634674072265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528868;6.608963012695313e-4
delta_send;1492528869;0.002529144287109375
delta_send_protocol;1492528869;0.0029354095458984375
gset;1492528869;8.544921875e-4
orset;1492528869;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528869;0.0012607574462890625
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528869;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528869;0.0012607574462890625
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528869;8.544921875e-4
delta_send;1492528870;0.002529144287109375
delta_send_protocol;1492528870;0.0030345916748046875
gset;1492528870;8.544921875e-4
orset;1492528870;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528870;0.0012607574462890625
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528870;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528870;0.0012607574462890625
