Type,Seconds,MegaBytes
experiment_started;1492528849;0.0
delta_send;1492528854;2.8324127197265625e-4
delta_send_protocol;1492528854;1.7452239990234375e-4
orset;1492528854;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528854;2.8324127197265625e-4
delta_send;1492528855;2.8324127197265625e-4
delta_send_protocol;1492528855;4.711151123046875e-4
orset;1492528855;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528855;2.8324127197265625e-4
delta_send;1492528856;2.8324127197265625e-4
delta_send_protocol;1492528856;4.711151123046875e-4
orset;1492528856;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528856;2.8324127197265625e-4
delta_send;1492528857;2.8324127197265625e-4
delta_send_protocol;1492528857;4.711151123046875e-4
orset;1492528857;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528857;2.8324127197265625e-4
delta_send;1492528858;2.8324127197265625e-4
delta_send_protocol;1492528858;4.711151123046875e-4
orset;1492528858;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528858;2.8324127197265625e-4
delta_send;1492528859;3.5762786865234375e-4
delta_send_protocol;1492528859;6.542205810546875e-4
gset;1492528859;7.43865966796875e-5
orset;1492528859;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528859;2.8324127197265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528859;7.43865966796875e-5
delta_send;1492528860;3.5762786865234375e-4
delta_send_protocol;1492528860;8.373260498046875e-4
gset;1492528860;7.43865966796875e-5
orset;1492528860;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528860;2.8324127197265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528860;7.43865966796875e-5
delta_send;1492528861;3.5762786865234375e-4
delta_send_protocol;1492528861;8.373260498046875e-4
gset;1492528861;7.43865966796875e-5
orset;1492528861;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528861;2.8324127197265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528861;7.43865966796875e-5
delta_send;1492528862;3.5762786865234375e-4
delta_send_protocol;1492528862;8.373260498046875e-4
gset;1492528862;7.43865966796875e-5
orset;1492528862;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528862;2.8324127197265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528862;7.43865966796875e-5
delta_send;1492528863;3.5762786865234375e-4
delta_send_protocol;1492528863;8.373260498046875e-4
gset;1492528863;7.43865966796875e-5
orset;1492528863;2.8324127197265625e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528863;2.8324127197265625e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528863;7.43865966796875e-5
delta_send;1492528864;9.336471557617188e-4
delta_send_protocol;1492528864;0.0011949539184570313
gset;1492528864;3.643035888671875e-4
orset;1492528864;5.693435668945313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528864;5.693435668945313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528864;3.643035888671875e-4
delta_send;1492528865;9.336471557617188e-4
delta_send_protocol;1492528865;0.00174713134765625
gset;1492528865;3.643035888671875e-4
orset;1492528865;5.693435668945313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528865;5.693435668945313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528865;3.643035888671875e-4
delta_send;1492528866;9.336471557617188e-4
delta_send_protocol;1492528866;0.00174713134765625
gset;1492528866;3.643035888671875e-4
orset;1492528866;5.693435668945313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528866;5.693435668945313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528866;3.643035888671875e-4
delta_send;1492528867;9.336471557617188e-4
delta_send_protocol;1492528867;0.00174713134765625
gset;1492528867;3.643035888671875e-4
orset;1492528867;5.693435668945313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528867;5.693435668945313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528867;3.643035888671875e-4
delta_send;1492528868;9.336471557617188e-4
delta_send_protocol;1492528868;0.00174713134765625
gset;1492528868;3.643035888671875e-4
orset;1492528868;5.693435668945313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528868;5.693435668945313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528868;3.643035888671875e-4
delta_send;1492528869;0.0020437240600585938
delta_send_protocol;1492528869;0.0022220611572265625
gset;1492528869;8.440017700195313e-4
orset;1492528869;5.693435668945313e-4
{gmap,[{pair,[boolean,boolean]}]};1492528869;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528869;5.693435668945313e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528869;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528869;8.440017700195313e-4
delta_send;1492528870;0.0020437240600585938
delta_send_protocol;1492528870;0.002635955810546875
gset;1492528870;8.440017700195313e-4
orset;1492528870;5.693435668945313e-4
{gmap,[{pair,[boolean,boolean]}]};1492528870;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528870;5.693435668945313e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528870;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528870;8.440017700195313e-4
delta_send;1492528871;0.0020437240600585938
delta_send_protocol;1492528871;0.002635955810546875
gset;1492528871;8.440017700195313e-4
orset;1492528871;5.693435668945313e-4
{gmap,[{pair,[boolean,boolean]}]};1492528871;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528871;5.693435668945313e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528871;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528871;8.440017700195313e-4
delta_send;1492528872;0.0020437240600585938
delta_send_protocol;1492528872;0.002635955810546875
gset;1492528872;8.440017700195313e-4
orset;1492528872;5.693435668945313e-4
{gmap,[{pair,[boolean,boolean]}]};1492528872;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528872;5.693435668945313e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528872;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528872;8.440017700195313e-4
delta_send;1492528873;0.0020437240600585938
delta_send_protocol;1492528873;0.002635955810546875
gset;1492528873;8.440017700195313e-4
orset;1492528873;5.693435668945313e-4
{gmap,[{pair,[boolean,boolean]}]};1492528873;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528873;5.693435668945313e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528873;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528873;8.440017700195313e-4
delta_send;1492528874;0.0027513504028320313
