Type,Seconds,MegaBytes
delta_send;1492528855;2.8705596923828125e-4
delta_send_protocol;1492528855;6.122589111328125e-4
gset;1492528855;8.106231689453125e-5
orset;1492528855;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528855;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528855;8.106231689453125e-5
delta_send;1492528856;2.8705596923828125e-4
delta_send_protocol;1492528856;6.122589111328125e-4
gset;1492528856;8.106231689453125e-5
orset;1492528856;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528856;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528856;8.106231689453125e-5
delta_send;1492528857;2.8705596923828125e-4
delta_send_protocol;1492528857;6.122589111328125e-4
gset;1492528857;8.106231689453125e-5
orset;1492528857;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528857;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528857;8.106231689453125e-5
delta_send;1492528858;2.8705596923828125e-4
delta_send_protocol;1492528858;6.122589111328125e-4
gset;1492528858;8.106231689453125e-5
orset;1492528858;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528858;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528858;8.106231689453125e-5
delta_send;1492528859;2.8705596923828125e-4
delta_send_protocol;1492528859;6.122589111328125e-4
gset;1492528859;8.106231689453125e-5
orset;1492528859;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528859;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528859;8.106231689453125e-5
delta_send;1492528860;5.750656127929688e-4
delta_send_protocol;1492528860;9.899139404296875e-4
gset;1492528860;3.6907196044921875e-4
orset;1492528860;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528860;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528860;3.6907196044921875e-4
delta_send;1492528861;5.750656127929688e-4
delta_send_protocol;1492528861;9.899139404296875e-4
gset;1492528861;3.6907196044921875e-4
orset;1492528861;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528861;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528861;3.6907196044921875e-4
delta_send;1492528862;5.750656127929688e-4
delta_send_protocol;1492528862;9.899139404296875e-4
gset;1492528862;3.6907196044921875e-4
orset;1492528862;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528862;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528862;3.6907196044921875e-4
delta_send;1492528863;5.750656127929688e-4
delta_send_protocol;1492528863;9.899139404296875e-4
gset;1492528863;3.6907196044921875e-4
orset;1492528863;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528863;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528863;3.6907196044921875e-4
delta_send;1492528864;5.750656127929688e-4
delta_send_protocol;1492528864;9.899139404296875e-4
gset;1492528864;3.6907196044921875e-4
orset;1492528864;2.0599365234375e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528864;2.0599365234375e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528864;3.6907196044921875e-4
convergence;1492528864;0.0
delta_send;1492528865;0.0018320083618164063
delta_send_protocol;1492528865;0.002124786376953125
gset;1492528865;7.877349853515625e-4
orset;1492528865;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528865;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528865;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528865;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528865;7.877349853515625e-4
delta_send;1492528866;0.0018320083618164063
delta_send_protocol;1492528866;0.002124786376953125
gset;1492528866;7.877349853515625e-4
orset;1492528866;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528866;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528866;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528866;6.303787231445313e-4
{<<229,100,246,43,187,162,45,178,134,16,208,135,157,160,18,30,237,82,37,56>>,gset};1492528866;7.877349853515625e-4
delta_send;1492528867;0.0018320083618164063
delta_send_protocol;1492528867;0.002124786376953125
gset;1492528867;7.877349853515625e-4
orset;1492528867;4.138946533203125e-4
{gmap,[{pair,[boolean,boolean]}]};1492528867;6.303787231445313e-4
{<<101,110,114,111,108,108,97,98,108,101,95,103,97,109,101,115>>,orset};1492528867;4.138946533203125e-4
{<<115,116,97,116,117,115,95,116,114,97,99,107,105,110,103>>,{gmap,[{pair,[boolean,boolean]}]}};1492528867;6.303787231445313e-4
